2015 	 3 	 21	7:15 AM ↑ (89°)	7:27 PM ↑ (271°)	12:11:49	+3:09	5:36 AM	9:06 PM	6:11 AM	8:30 PM	6:46 AM	7:56 PM	1:20 PM (45.4°)	92.604
2015 	 3 	 22	7:13 AM ↑ (88°)	7:28 PM ↑ (272°)	12:14:58	+3:09	5:34 AM	9:07 PM	6:09 AM	8:32 PM	6:44 AM	7:57 PM	1:20 PM (45.8°)	92.630
2015 	 3 	 23	7:11 AM ↑ (88°)	7:29 PM ↑ (273°)	12:18:08	+3:09	5:32 AM	9:09 PM	6:07 AM	8:33 PM	6:42 AM	7:59 PM	1:20 PM (46.1°)	92.656
2015 	 3 	 24	7:09 AM ↑ (87°)	7:30 PM ↑ (273°)	12:21:17	+3:09	5:30 AM	9:10 PM	6:05 AM	8:34 PM	6:40 AM	8:00 PM	1:19 PM (46.5°)	92.681
2015 	 3 	 25	7:07 AM ↑ (87°)	7:32 PM ↑ (274°)	12:24:26	+3:09	5:28 AM	9:12 PM	6:03 AM	8:36 PM	6:38 AM	8:01 PM	1:19 PM (46.9°)	92.707
2015 	 3 	 26	7:05 AM ↑ (86°)	7:33 PM ↑ (274°)	12:27:35	+3:08	5:25 AM	9:13 PM	6:01 AM	8:37 PM	6:36 AM	8:02 PM	1:19 PM (47.3°)	92.733
2015 	 3 	 27	7:04 AM ↑ (86°)	7:34 PM ↑ (275°)	12:30:44	+3:08	5:23 AM	9:15 PM	5:59 AM	8:39 PM	6:34 AM	8:04 PM	1:18 PM (47.7°)	92.759
2015 	 3 	 28	7:02 AM ↑ (85°)	7:36 PM ↑ (275°)	12:33:52	+3:08	5:21 AM	9:16 PM	5:57 AM	8:40 PM	6:32 AM	8:05 PM	1:18 PM (48.1°)	92.785
2015 	 3 	 29	7:00 AM ↑ (84°)	7:37 PM ↑ (276°)	12:37:01	+3:08	5:19 AM	9:18 PM	5:55 AM	8:41 PM	6:30 AM	8:06 PM	1:18 PM (48.5°)	92.811
2015 	 3 	 30	6:58 AM ↑ (84°)	7:38 PM ↑ (276°)	12:40:09	+3:08	5:17 AM	9:19 PM	5:53 AM	8:43 PM	6:28 AM	8:08 PM	1:18 PM (48.9°)	92.837
2015 	 3 	 31	6:56 AM ↑ (83°)	7:39 PM ↑ (277°)	12:43:16	+3:07	5:15 AM	9:21 PM	5:51 AM	8:44 PM	6:26 AM	8:09 PM	1:17 PM (49.3°)	92.863
