2015 	 4 	 11	6:36 AM ↑ (77°)	7:53 PM ↑ (283°)	13:17:18	+3:03	4:51 AM	9:39 PM	5:29 AM	9:00 PM	6:06 AM	8:24 PM	1:14 PM (53.4°)	93.158
2015 	 4 	 12	6:34 AM ↑ (77°)	7:54 PM ↑ (283°)	13:20:21	+3:02	4:48 AM	9:41 PM	5:27 AM	9:02 PM	6:04 AM	8:25 PM	1:14 PM (53.8°)	93.185
2015 	 4 	 13	6:32 AM ↑ (76°)	7:56 PM ↑ (284°)	13:23:23	+3:02	4:46 AM	9:43 PM	5:25 AM	9:03 PM	6:02 AM	8:26 PM	1:14 PM (54.2°)	93.212
2015 	 4 	 14	6:31 AM ↑ (76°)	7:57 PM ↑ (284°)	13:26:25	+3:01	4:44 AM	9:44 PM	5:23 AM	9:05 PM	6:00 AM	8:28 PM	1:13 PM (54.5°)	93.239
2015 	 4 	 15	6:29 AM ↑ (75°)	7:58 PM ↑ (285°)	13:29:25	+3:00	4:42 AM	9:46 PM	5:21 AM	9:06 PM	5:58 AM	8:29 PM	1:13 PM (54.9°)	93.266
2015 	 4 	 16	6:27 AM ↑ (75°)	8:00 PM ↑ (285°)	13:32:26	+3:00	4:39 AM	9:48 PM	5:19 AM	9:08 PM	5:56 AM	8:30 PM	1:13 PM (55.2°)	93.292
2015 	 4 	 17	6:25 AM ↑ (74°)	8:01 PM ↑ (286°)	13:35:25	+2:59	4:37 AM	9:50 PM	5:17 AM	9:09 PM	5:55 AM	8:32 PM	1:13 PM (55.6°)	93.318
2015 	 4 	 18	6:24 AM ↑ (74°)	8:02 PM ↑ (287°)	13:38:24	+2:58	4:35 AM	9:51 PM	5:15 AM	9:11 PM	5:53 AM	8:33 PM	1:12 PM (55.9°)	93.344
2015 	 4 	 19	6:22 AM ↑ (73°)	8:03 PM ↑ (287°)	13:41:21	+2:57	4:33 AM	9:53 PM	5:13 AM	9:12 PM	5:51 AM	8:34 PM	1:12 PM (56.3°)	93.370
2015 	 4 	 20	6:20 AM ↑ (73°)	8:05 PM ↑ (288°)	13:44:18	+2:56	4:30 AM	9:55 PM	5:11 AM	9:14 PM	5:49 AM	8:36 PM	1:12 PM (56.6°)	93.395
2015 	 4 	 21	6:19 AM ↑ (72°)	8:06 PM ↑ (288°)	13:47:14	+2:56	4:28 AM	9:57 PM	5:09 AM	9:15 PM	5:47 AM	8:37 PM	1:12 PM (57.0°)	93.420
2015 	 4 	 22	6:17 AM ↑ (72°)	8:07 PM ↑ (288°)	13:50:09	+2:54	4:26 AM	9:59 PM	5:07 AM	9:17 PM	5:46 AM	8:39 PM	1:12 PM (57.3°)	93.445
2015 	 4 	 23	6:15 AM ↑ (71°)	8:08 PM ↑ (289°)	13:53:03	+2:54	4:24 AM	10:01 PM	5:06 AM	9:18 PM	5:44 AM	8:40 PM	1:11 PM (57.6°)	93.470
2015 	 4 	 24	6:14 AM ↑ (71°)	8:10 PM ↑ (289°)	13:55:56	+2:53	4:21 AM	10:03 PM	5:04 AM	9:20 PM	5:42 AM	8:41 PM	1:11 PM (58.0°)	93.494
2015 	 4 	 25	6:12 AM ↑ (70°)	8:11 PM ↑ (290°)	13:58:48	+2:51	4:19 AM	10:04 PM	5:02 AM	9:22 PM	5:40 AM	8:43 PM	1:11 PM (58.3°)	93.519
2015 	 4 	 26	6:10 AM ↑ (70°)	8:12 PM ↑ (290°)	14:01:39	+2:50	4:17 AM	10:06 PM	5:00 AM	9:23 PM	5:39 AM	8:44 PM	1:11 PM (58.6°)	93.543
2015 	 4 	 27	6:09 AM ↑ (69°)	8:13 PM ↑ (291°)	14:04:29	+2:49	4:15 AM	10:08 PM	4:58 AM	9:25 PM	5:37 AM	8:45 PM	1:11 PM (58.9°)	93.567
2015 	 4 	 28	6:07 AM ↑ (69°)	8:15 PM ↑ (291°)	14:07:17	+2:48	4:12 AM	10:10 PM	4:56 AM	9:26 PM	5:35 AM	8:47 PM	1:11 PM (59.3°)	93.590
2015 	 4 	 29	6:06 AM ↑ (68°)	8:16 PM ↑ (292°)	14:10:04	+2:46	4:10 AM	10:12 PM	4:54 AM	9:28 PM	5:34 AM	8:48 PM	1:10 PM (59.6°)	93.614
2015 	 4 	 30	6:04 AM ↑ (68°)	8:17 PM ↑ (292°)	14:12:49	+2:45	4:08 AM	10:14 PM	4:52 AM	9:29 PM	5:32 AM	8:49 PM	1:10 PM (59.9°)	93.637
