2015 	 5 	 11	5:49 AM ↑ (63°)	8:31 PM ↑ (297°)	14:41:23	+2:26	3:44 AM	10:36 PM	4:33 AM	9:47 PM	5:16 AM	9:04 PM	1:09 PM (63.0°)	93.889
2015 	 5 	 12	5:48 AM ↑ (63°)	8:32 PM ↑ (297°)	14:43:48	+2:24	3:42 AM	10:38 PM	4:32 AM	9:48 PM	5:14 AM	9:06 PM	1:09 PM (63.2°)	93.910
2015 	 5 	 13	5:47 AM ↑ (63°)	8:33 PM ↑ (298°)	14:46:10	+2:22	3:40 AM	10:40 PM	4:30 AM	9:50 PM	5:13 AM	9:07 PM	1:09 PM (63.5°)	93.931
2015 	 5 	 14	5:46 AM ↑ (62°)	8:34 PM ↑ (298°)	14:48:30	+2:20	3:38 AM	10:42 PM	4:28 AM	9:52 PM	5:12 AM	9:08 PM	1:09 PM (63.7°)	93.952
2015 	 5 	 15	5:44 AM ↑ (62°)	8:35 PM ↑ (298°)	14:50:48	+2:17	3:36 AM	10:44 PM	4:27 AM	9:53 PM	5:10 AM	9:09 PM	1:09 PM (63.9°)	93.973
2015 	 5 	 16	5:43 AM ↑ (62°)	8:36 PM ↑ (299°)	14:53:03	+2:15	3:34 AM	10:46 PM	4:25 AM	9:55 PM	5:09 AM	9:11 PM	1:09 PM (64.2°)	93.993
2015 	 5 	 17	5:42 AM ↑ (61°)	8:37 PM ↑ (299°)	14:55:16	+2:12	3:32 AM	10:48 PM	4:24 AM	9:56 PM	5:08 AM	9:12 PM	1:09 PM (64.4°)	94.013
2015 	 5 	 18	5:41 AM ↑ (61°)	8:39 PM ↑ (299°)	14:57:26	+2:10	3:30 AM	10:50 PM	4:22 AM	9:58 PM	5:07 AM	9:13 PM	1:10 PM (64.6°)	94.032
2015 	 5 	 19	5:40 AM ↑ (61°)	8:40 PM ↑ (300°)	14:59:33	+2:07	3:28 AM	10:52 PM	4:21 AM	9:59 PM	5:05 AM	9:14 PM	1:10 PM (64.8°)	94.051
2015 	 5 	 20	5:39 AM ↑ (60°)	8:41 PM ↑ (300°)	15:01:38	+2:04	3:26 AM	10:54 PM	4:20 AM	10:01 PM	5:04 AM	9:16 PM	1:10 PM (65.1°)	94.069
2015 	 5 	 21	5:38 AM ↑ (60°)	8:42 PM ↑ (300°)	15:03:40	+2:01	3:25 AM	10:56 PM	4:18 AM	10:02 PM	5:03 AM	9:17 PM	1:10 PM (65.3°)	94.087
2015 	 5 	 22	5:37 AM ↑ (60°)	8:43 PM ↑ (301°)	15:05:39	+1:58	3:23 AM	10:58 PM	4:17 AM	10:03 PM	5:02 AM	9:18 PM	1:10 PM (65.5°)	94.105
2015 	 5 	 23	5:36 AM ↑ (59°)	8:44 PM ↑ (301°)	15:07:35	+1:55	3:21 AM	11:00 PM	4:16 AM	10:05 PM	5:01 AM	9:19 PM	1:10 PM (65.6°)	94.122
2015 	 5 	 24	5:35 AM ↑ (59°)	8:45 PM ↑ (301°)	15:09:28	+1:52	3:19 AM	11:02 PM	4:15 AM	10:06 PM	5:00 AM	9:20 PM	1:10 PM (65.8°)	94.139
2015 	 5 	 25	5:35 AM ↑ (59°)	8:46 PM ↑ (301°)	15:11:17	+1:49	3:17 AM	11:04 PM	4:13 AM	10:08 PM	4:59 AM	9:22 PM	1:10 PM (66.0°)	94.155
2015 	 5 	 26	5:34 AM ↑ (58°)	8:47 PM ↑ (302°)	15:13:04	+1:46	3:16 AM	11:06 PM	4:12 AM	10:09 PM	4:58 AM	9:23 PM	1:10 PM (66.2°)	94.171
2015 	 5 	 27	5:33 AM ↑ (58°)	8:48 PM ↑ (302°)	15:14:47	+1:43	3:14 AM	11:08 PM	4:11 AM	10:10 PM	4:57 AM	9:24 PM	1:10 PM (66.4°)	94.187
2015 	 5 	 28	5:32 AM ↑ (58°)	8:49 PM ↑ (302°)	15:16:27	+1:39	3:12 AM	11:10 PM	4:10 AM	10:12 PM	4:57 AM	9:25 PM	1:10 PM (66.5°)	94.202
2015 	 5 	 29	5:32 AM ↑ (58°)	8:50 PM ↑ (302°)	15:18:04	+1:36	3:11 AM	11:11 PM	4:09 AM	10:13 PM	4:56 AM	9:26 PM	1:10 PM (66.7°)	94.217
2015 	 5 	 30	5:31 AM ↑ (57°)	8:51 PM ↑ (303°)	15:19:36	+1:32	3:09 AM	11:13 PM	4:08 AM	10:14 PM	4:55 AM	9:27 PM	1:11 PM (66.8°)	94.232
2015 	 5 	 31	5:30 AM ↑ (57°)	8:52 PM ↑ (303°)	15:21:06	+1:29	3:08 AM	11:15 PM	4:07 AM	10:15 PM	4:54 AM	9:28 PM	1:11 PM (67.0°)	94.247
